element_type,osmid,barrier,name,geometry,source,created_by,access,addr:city,addr:street,wikidata,wikipedia,wheelchair,highway,source:date,source:name,alt_name,amenity,fee,layer,parking,addr:housenumber,addr:postcode,note,opening_hours,url,operator,leisure,natural,addr:country,website,description,check_date,height,historic,nodes,name:en,name:it,name:ko,name:pl,name:ru,old_name,name:etymology:wikidata,place,postal_code,surface,landuse,name:es,source:name:en,check_date:opening_hours,contact:phone,designation,name:1983-2016,fence_type,lit,addr:unit,loc_name,addr:housename,property,noname,building,area,name:2023-10-09-,internet_access,fixme,source:old_name,nohousenumber,smoothness,park,note:es,start_date,bench,source:geometry,source:geometry:date,ways,type,tourism,old_name:-2018,old_name:2018-2019,phone,name:ca,source:opening_hours,contact:facebook
way,308387733,,,"POLYGON ((-3.6936102 40.3590473, -3.6935177 40.3579899, -3.6934335 40.3579927, -3.6935153 40.3590521, -3.6936102 40.3590473))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3136755833, 3136755823, 3136755838, 3136755817, 3136755833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,308387740,,,"POLYGON ((-3.6936843 40.359867, -3.6936751 40.3597631, -3.6936166 40.3597662, -3.6936093 40.3596834, -3.6936677 40.3596804, -3.693624 40.3591889, -3.6935402 40.3591932, -3.6936005 40.3598713, -3.6936843 40.359867))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3136755856, 3325030960, 3325031261, 3325030958, 3325030957, 3136755757, 3136755841, 3136755846, 3136755856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,308589299,kerb,Parque de Antonio Pirala,"POLYGON ((-3.659684 40.4307451, -3.6596835 40.4306665, -3.659685 40.4305188, -3.6596851 40.4305089, -3.6596856 40.4304325, -3.659684 40.4303376, -3.6596865 40.4301175, -3.659685 40.4301099, -3.6596858 40.4299902, -3.6596684 40.4299894, -3.6596704 40.4297405, -3.6596362 40.4297404, -3.6596044 40.4297401, -3.659601 40.4299887, -3.6595748 40.4299897, -3.6595753 40.4297199, -3.659575 40.4296728, -3.6595754 40.429568, -3.659611 40.4295674, -3.6596696 40.4295673, -3.6596725 40.4293621, -3.659664 40.4292232, -3.6596663 40.4289843, -3.6596668 40.4289478, -3.6596682 40.4288185, -3.6596685 40.4288087, -3.6596635 40.4288084, -3.659668 40.4285786, -3.6596676 40.4285595, -3.6596596 40.4285417, -3.6596418 40.42853, -3.6596231 40.4285241, -3.6595893 40.4285189, -3.6595479 40.4285209, -3.6595537 40.4271163, -3.659566 40.4271082, -3.6595791 40.4270933, -3.6595853 40.4270807, -3.6595878 40.4270708, -3.6595883 40.4270572, -3.6595835 40.4270456, -3.659573 40.4270373, -3.659562 40.4270322, -3.6592895 40.4270475, -3.659277 40.4270181, -3.6593101 40.4270083, -3.659382 40.4269799, -3.6594179 40.4269607, -3.6594406 40.4269447, -3.6594693 40.4269219, -3.6594946 40.4268982, -3.6595196 40.4268683, -3.6595351 40.4268476, -3.6595509 40.4268195, -3.6595646 40.4267907, -3.6595763 40.4267511, -3.6595818 40.4267223, -3.659583 40.4266959, -3.6595835 40.4266582, -3.6595806 40.4266257, -3.6595814 40.4265677, -3.659532 40.4261967, -3.6594719 40.4258374, -3.6593837 40.42534, -3.6594863 40.4257054, -3.6595597 40.4259825, -3.6596991 40.4265444, -3.6597458 40.4267171, -3.65979 40.4269151, -3.6596663 40.4269246, -3.6596211 40.4269269, -3.659306 40.427015, -3.6593187 40.4270422, -3.6596301 40.4269816, -3.6596823 40.4269788, -3.6597992 40.4269734, -3.6598409 40.4272096, -3.6599174 40.4278634, -3.6599855 40.4284045, -3.6600344 40.428806, -3.660138 40.4295496, -3.660184 40.4298881, -3.6601601 40.4299036, -3.6601803 40.4300793, -3.6601823 40.4302333, -3.6601863 40.430286, -3.6602029 40.4303966, -3.6602477 40.4306152, -3.6602565 40.4306782, -3.6602731 40.4308134, -3.6602886 40.4310427, -3.6601705 40.4310519, -3.6601686 40.4311143, -3.6601055 40.431117, -3.6601026 40.4311639, -3.6600857 40.4311639, -3.6600864 40.4311466, -3.6600343 40.4311463, -3.6599588 40.4311458, -3.6599128 40.4311455, -3.6597437 40.4311422, -3.6597279 40.4311587, -3.6597279 40.431185, -3.6597134 40.4311891, -3.6596857 40.4311944, -3.6596316 40.4312085, -3.6595318 40.4308881, -3.6594976 40.4307861, -3.6595567 40.4307847, -3.6596256 40.4308064, -3.659684 40.4307451))",,,,,,,,,,,,,,,-1,,,,,,,,park,,,,,,,,"[3144565474, 2925366105, 3253561054, 3144565435, 3253561031, 3253561023, 3253561002, 3144565168, 3144565158, 3120513144, 2925366101, 3250033421, 3250033422, 3250033424, 3144565156, 3144565127, 3144565122, 3253560967, 3144565110, 3144565111, 3144565030, 3253560852, 3144564801, 3253560850, 3144564800, 3253560840, 3253560839, 3253560831, 3253560826, 3253560824, 3253560821, 3144564764, 3253560820, 3144564763, 3045975835, 3138510084, 3253560816, 3138510082, 3253560811, 3253560805, 3253560803, 3253560802, 3045974632, 3253560804, 3138510080, 3138510078, 3138510076, 3253560797, 3253560796, 3253560794, 3045975833, 3139887212, 3253560792, 3139887207, 3152979727, 3139887202, 3152979723, 3139887187, 3253560786, 3139887177, 319774205, 3045974627, 3045974629, 3045974631, 3045974630, 3045974628, 319774206, 3152979722, 3138510075, 3253560795, 3254087288, 3254087301, 3256698770, 3254087300, 3253560798, 3254087299, 3045974626, 3152979738, 3152979740, 2339316680, 3152979743, 3138510108, 3152979744, 3250033426, 3152979745, 3138510114, 3138510115, 3152979748, 2339316681, 3145227762, 3145227767, 3145227768, 3253561159, 3145227772, 3145227773, 3145227781, 3250034261, 3250034260, 3250034259, 3250034258, 3253561163, 3250034267, 3250034271, 3250034273, 3250034276, 3253561167, 2924812675, 2924812673, 3145227764, 3145227761, 3144565474]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,308594088,kerb,,"POLYGON ((-3.6573408 40.421938, -3.6573679 40.4219297, -3.6573998 40.4219213, -3.6575383 40.4218792, -3.6576163 40.4218566, -3.6576747 40.4218431, -3.6577421 40.4218296, -3.6577974 40.4218198, -3.6578899 40.4218154, -3.6579418 40.4218154, -3.6580285 40.4218213, -3.658163 40.4218429, -3.6582638 40.421877, -3.6583471 40.4219079, -3.6584232 40.4219457, -3.6584965 40.4219913, -3.6585474 40.4220291, -3.6586198 40.4220958, -3.6586619 40.4221433, -3.6586985 40.4221925, -3.6587276 40.4222453, -3.6587468 40.4222945, -3.6588097 40.4224824, -3.6588071 40.4224427, -3.6587972 40.4223957, -3.6587725 40.4222879, -3.6587388 40.4221194, -3.6586885 40.4219069, -3.6586284 40.4216142, -3.658544 40.4216148, -3.6582845 40.4216328, -3.65817 40.4216418, -3.6580504 40.4216636, -3.6579223 40.4216943, -3.6577757 40.4217405, -3.6576544 40.421788, -3.6575972 40.4218136, -3.6575311 40.4218362, -3.657468 40.4218653, -3.657366 40.4219222, -3.6573408 40.421938))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3152337835, 3152337834, 3138569398, 3138569395, 3152337826, 3138569391, 3138569389, 3152337824, 3138569387, 3152337822, 3138569388, 3138569392, 3138569394, 3138569397, 3138569400, 3152337837, 3138569403, 3138569405, 3138569406, 3138569407, 3152337857, 3138569409, 3138569412, 3138569411, 3138569410, 3138569408, 3152337850, 3152337830, 3138569376, 3138569377, 3138569378, 3138569379, 3138569380, 3138569381, 3138569384, 3138569385, 3138569386, 3138569390, 3138569393, 3138569396, 3152337835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,308726104,kerb,,"POLYGON ((-3.6592621 40.4252674, -3.6590176 40.4253066, -3.6590727 40.4253668, -3.6591048 40.4254044, -3.6591121 40.4254273, -3.6591138 40.4254492, -3.6591478 40.4256421, -3.6591699 40.4257382, -3.6592129 40.4259128, -3.659273 40.4261186, -3.6593171 40.4262162, -3.6593717 40.4264095, -3.6593726 40.4264187, -3.6593702 40.426429, -3.6593488 40.426484, -3.6592691 40.4266927, -3.6591709 40.4269496, -3.6591865 40.4269722, -3.6592149 40.4269581, -3.659268 40.4269309, -3.6592985 40.4269146, -3.6593362 40.426891, -3.6593562 40.4268774, -3.6593918 40.4268374, -3.6594224 40.4267915, -3.6594462 40.4267322, -3.6594601 40.4266609, -3.6594532 40.4265729, -3.6594483 40.4265372, -3.6594346 40.4264217, -3.659401 40.4261818, -3.6593642 40.425883, -3.6593251 40.4256261, -3.6592621 40.4252674))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3139887044, 3139887046, 3139887048, 3139887050, 3255593732, 3139887054, 3139887068, 3139887078, 3139887090, 3139887115, 3139887138, 3139887160, 3255593783, 3139887161, 3139887167, 3139887188, 3139887231, 3152979733, 3139887226, 3139887219, 3253560793, 3139887214, 3139887210, 3253560791, 3139887206, 3139887199, 3139887181, 3255593788, 3139887173, 3255593784, 3139887129, 3139887088, 3139887063, 3139887044]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,309097674,,Jardines del Arquitecto Ribera,"POLYGON ((-3.7004719 40.4264909, -3.7005618 40.4263932, -3.7001052 40.4257891, -3.7000905 40.4257959, -3.7000516 40.4258138, -3.6995337 40.4260525, -3.6998017 40.4267239, -3.6999486 40.4266728, -3.700442 40.4265013, -3.7004719 40.4264909))",,,,,,Q63346332,,yes,,,,,,,,,,,,,,,park,,,,,,,,"[3144095500, 3144095497, 3144095494, 7159715768, 7159715765, 3144095495, 3144095501, 7159758663, 7159758662, 3144095500]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,309274000,,Glorieta de San Víctor,"POLYGON ((-3.6957113 40.3937014, -3.695478 40.3937364, -3.6952485 40.393582, -3.6952638 40.3933926, -3.6956348 40.3934363, -3.6957113 40.3937014))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3146100807, 3146100808, 3146100809, 3146100810, 3146100811, 3146100807]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,309279408,,Plaza de San Germán,"POLYGON ((-3.6987059 40.457861, -3.6987281 40.4575853, -3.6979032 40.457388, -3.6977069 40.4577826, -3.6978049 40.4578503, -3.698154 40.4578757, -3.6987059 40.457861))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3146173887, 2631391821, 2631391826, 3146173892, 9943400240, 9943400241, 3146173887]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,309971475,kerb,,"POLYGON ((-3.657721 40.42129, -3.6576471 40.4212913, -3.6575871 40.4212909, -3.657544 40.4212885, -3.6574947 40.4212865, -3.6573964 40.4212716, -3.6572757 40.4212496, -3.6571998 40.4212353, -3.6570523 40.4212072, -3.6568854 40.4211786, -3.6565521 40.4211269, -3.6565268 40.4211621, -3.6566042 40.4211797, -3.656683 40.4211984, -3.6567119 40.4212105, -3.656735 40.4212281, -3.6569153 40.4213716, -3.656972 40.4213284, -3.657074 40.4214052, -3.6570125 40.4214482, -3.6572378 40.4216251, -3.6573906 40.4215082, -3.6574826 40.4214382, -3.657557 40.4213864, -3.6576595 40.4213419, -3.6577067 40.4213215, -3.6577383 40.421309, -3.6577536 40.4212995, -3.6577513 40.4212918, -3.657721 40.42129))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3152978310, 3152978313, 3152978311, 3152978308, 3153261648, 3153261636, 3153261626, 3153261615, 3153261602, 3153261586, 3153261567, 3153261573, 3153261582, 3153261590, 3153261595, 3153261607, 3152978466, 3153261666, 3153261717, 3152978533, 3152978730, 3153261751, 3153261729, 3153261707, 3153261681, 3153261665, 3261859253, 3153261657, 3152978314, 3152978310]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,309971503,kerb,,"POLYGON ((-3.6571875 40.421686, -3.6573299 40.4216122, -3.6575034 40.4215346, -3.6576176 40.4214934, -3.6577752 40.4214438, -3.657927 40.4214048, -3.658099 40.4213734, -3.658358 40.4213401, -3.6585676 40.4213358, -3.6585533 40.4212794, -3.6585575 40.4212512, -3.6585706 40.4212255, -3.6585896 40.421198, -3.658597 40.4211723, -3.6585731 40.4210156, -3.6584982 40.4206608, -3.6584224 40.4202597, -3.658378 40.420019, -3.6583442 40.4198667, -3.6583212 40.419789, -3.6581014 40.4197332, -3.6577754 40.419626, -3.6575325 40.4195151, -3.6571991 40.4193321, -3.6569406 40.4191409, -3.6567068 40.4189435, -3.6564861 40.4187486, -3.6564713 40.4187517, -3.6566294 40.4190632, -3.6567191 40.4192312, -3.6568278 40.4194142, -3.6568698 40.4194631, -3.6569126 40.4195051, -3.65699 40.4195703, -3.6570855 40.4196386, -3.657139 40.4196737, -3.6572567 40.4197401, -3.6573102 40.4197671, -3.6574535 40.4198228, -3.6576749 40.4199125, -3.6578783 40.4199996, -3.6579334 40.4200253, -3.6580973 40.4201206, -3.6581442 40.4201519, -3.6581985 40.4202033, -3.6582257 40.4202484, -3.6582561 40.4203061, -3.658294 40.4204427, -3.6582965 40.4204903, -3.6582915 40.4205317, -3.6582529 40.4207034, -3.6582739 40.4207063, -3.6582605 40.4207711, -3.6582451 40.4208287, -3.6582425 40.4209041, -3.6582404 40.4209619, -3.6582286 40.4210019, -3.6582076 40.4210454, -3.6581809 40.4210826, -3.6581512 40.4211145, -3.6581046 40.4211571, -3.6580427 40.4212003, -3.6579977 40.4212243, -3.6579355 40.42125, -3.6578515 40.4212832, -3.6577528 40.4213228, -3.6576104 40.4213822, -3.6575511 40.4214136, -3.6574795 40.4214653, -3.6573436 40.4215688, -3.6571875 40.421686))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3153261790, 3261859254, 3153261762, 3153261745, 3153261731, 3153261714, 3153261700, 3153261678, 3148961092, 3153261640, 3153261622, 3153261609, 3153261594, 3153261580, 3153261428, 3153261255, 3153261183, 3153260848, 3153260836, 3153260827, 3153260821, 3153260813, 3153260807, 3153260797, 3153260791, 3153260786, 3153260777, 3153260779, 3153260789, 3153260793, 3153260799, 3153260802, 3153260805, 3153260809, 3153260814, 3153260817, 3153260822, 3153260825, 3153260831, 3153260841, 3153260846, 3153260849, 3153260853, 3153260860, 3153261169, 3153261179, 3153261188, 3153261207, 3153261220, 3153261227, 3153261267, 3153261269, 3153261314, 3153261346, 3153261378, 3153261399, 3152978039, 3152978052, 3152978161, 3152978170, 3152978188, 3152978218, 3152978243, 3152978272, 3152978301, 3153261677, 3153261712, 3153261723, 3153261741, 3153261776, 3153261790]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,310136159,,,"POLYGON ((-3.6686894 40.4763558, -3.6685433 40.476352, -3.6685995 40.4765847, -3.6686045 40.4766038, -3.6687456 40.4771403, -3.6687643 40.4771574, -3.6687943 40.4771593, -3.6688155 40.4771376, -3.6686881 40.4766132, -3.6686887 40.4764872, -3.6686894 40.4763558))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3155013424, 3155013423, 3155013433, 7276420742, 3155013447, 3155013449, 3155013450, 3155013448, 3155013439, 7276420743, 3155013424]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,311125389,,,"POLYGON ((-3.6305283 40.4181044, -3.6306138 40.4178646, -3.6306745 40.4173197, -3.6305285 40.4172845, -3.6305155 40.41682, -3.6303721 40.4168174, -3.6302813 40.4167654, -3.6302531 40.4167456, -3.6301953 40.4167126, -3.6301751 40.4166939, -3.6301251 40.4164832, -3.6300946 40.4163274, -3.6300762 40.4161453, -3.6300415 40.4160005, -3.6299883 40.4158324, -3.6299617 40.415697, -3.6299352 40.415655, -3.6298943 40.4156363, -3.6298329 40.4156363, -3.629745 40.415641, -3.6296285 40.4156472, -3.6294404 40.4156472, -3.6292625 40.4156674, -3.6291889 40.4156705, -3.629101 40.4156612, -3.6289251 40.4157515, -3.6289333 40.4159788, -3.6297 40.416234, -3.6297205 40.4162994, -3.6290948 40.4167742, -3.6290437 40.4170357, -3.6291019 40.4173279, -3.629496 40.4176022, -3.6295307 40.4176221, -3.6295859 40.4176602, -3.6296187 40.4176805, -3.6297163 40.4177509, -3.6297475 40.4177719, -3.6297383 40.4177805, -3.6298241 40.4178392, -3.6298921 40.4178828, -3.6299555 40.4179233, -3.6300812 40.4179933, -3.6301907 40.4180494, -3.6303462 40.4181358, -3.6305283 40.4181044))",,,,,,,,,,,,,,,-1,,,,,,,,park,,,,,,,,"[3166795611, 3166795332, 3166795128, 3166795118, 3166794784, 3166794780, 3166794762, 3166794556, 3166794546, 3166794544, 3166794510, 3166794490, 3166794441, 3166794412, 3166794363, 3166794323, 3166794308, 3166794296, 3166794295, 3166794298, 3166794304, 3166794303, 3166794313, 3166794315, 3166794312, 3166794337, 3166794407, 3166794461, 3166794482, 3166794766, 3166794852, 3166795131, 3166795270, 3166795273, 3166795279, 3166795284, 3166795292, 3166795297, 3166795302, 3166795323, 3166795343, 3166795356, 3166795582, 3166795598, 3166795619, 3166795611]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,311225353,,,"POLYGON ((-3.6636204 40.3932487, -3.6629271 40.3928872, -3.6629767 40.392833, -3.6636338 40.393071, -3.6635708 40.3931425, -3.6636687 40.3931936, -3.6636204 40.3932487))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3168135568, 3168135569, 3168135570, 3168135571, 3168135572, 3168135573, 3168135568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,315273536,,Paseo sobre M-40,"POLYGON ((-3.632544 40.4724104, -3.6325704 40.4724171, -3.6331847 40.4724788, -3.6331124 40.47288, -3.6333733 40.4729054, -3.6333424 40.4731474, -3.6340581 40.4732214, -3.6340272 40.4736818, -3.6346322 40.4737316, -3.6345816 40.4740224, -3.6346731 40.4741687, -3.6355666 40.4747951, -3.6354865 40.4748898, -3.634002 40.4738431, -3.6324554 40.4725679, -3.6319135 40.4721211, -3.6320944 40.4719883, -3.6325173 40.4723783, -3.632544 40.4724104))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3213825345, 4576097614, 3213825346, 3213825347, 3213825348, 3213825349, 3213825350, 3213825351, 3213825352, 3213825353, 3213825354, 3213825355, 3213825356, 3213825357, 3213825358, 3213825359, 353293349, 3213825360, 3213825345]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,316205557,,Jardín de Aurora Auñón,"POLYGON ((-3.6711423 40.4356145, -3.6712097 40.4356632, -3.6712639 40.4357023, -3.671287 40.435719, -3.6713388 40.4357564, -3.6713359 40.4357902, -3.6712802 40.4358352, -3.6712485 40.4358609, -3.6711279 40.4359585, -3.6711065 40.4359758, -3.671052 40.4359747, -3.6708627 40.435836, -3.6709574 40.435761, -3.6710388 40.4356965, -3.6711423 40.4356145))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3223162553, 3420144192, 3420150193, 3420150195, 3223162554, 3223162555, 3420150209, 3420150210, 3420150216, 3223162558, 3223162557, 3223162556, 3982938859, 3982938862, 3223162553]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,316419950,,,"POLYGON ((-3.6281031 40.3778572, -3.6277745 40.3776386, -3.6278617 40.3773658, -3.6280119 40.3773597, -3.6279851 40.3774578, -3.6284867 40.3775436, -3.6281031 40.3778572))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3225288400, 3225288401, 3225288402, 3225288403, 3225288404, 3225288405, 3225288400]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,317338279,,,"POLYGON ((-3.6723863 40.4497909, -3.6723983 40.4497813, -3.6723934 40.449702, -3.6723916 40.4496841, -3.6723809 40.4495603, -3.6723778 40.4495237, -3.6723741 40.4494811, -3.6723714 40.4494732, -3.6723648 40.449465, -3.6723532 40.4494595, -3.6723408 40.4494559, -3.6722787 40.4494643, -3.6722502 40.4494681, -3.6721106 40.449487, -3.6720816 40.4494909, -3.6720353 40.4494972, -3.6720255 40.449501, -3.6720212 40.4495057, -3.6720193 40.4495149, -3.672022 40.4495241, -3.6720336 40.449565, -3.6720384 40.4495819, -3.6720711 40.4496972, -3.6720869 40.4497526, -3.6723863 40.4497909))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3235826870, 3427210964, 3427210961, 3427210957, 3427210934, 3427210928, 3235826756, 3427210915, 3427210913, 3427210911, 3235826754, 3427210912, 3427210914, 3427210917, 3427210919, 3235826758, 3427210921, 3427210922, 3427210924, 3235826760, 3427210938, 3427210945, 3427210960, 3235826868, 3235826870]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318323372,,,"POLYGON ((-3.6111606 40.4109746, -3.6110263 40.4109886, -3.6109952 40.4109778, -3.6109754 40.4109649, -3.610852 40.4104135, -3.6107887 40.4101305, -3.6111308 40.4100875, -3.6111935 40.4103673, -3.6112525 40.4106301, -3.6110857 40.4106516, -3.6111606 40.4109746))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3247246256, 3247246258, 3247246257, 3247246255, 3247246248, 3247246241, 3247246240, 3247246246, 3247246253, 3247246254, 3247246256]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318323417,,Plaza de la Villa de Canillejas,"POLYGON ((-3.6107521 40.4451002, -3.6108388 40.4453341, -3.6109883 40.445296, -3.6110689 40.4452755, -3.6111624 40.4452517, -3.6111209 40.4451818, -3.6110604 40.4450223, -3.6110516 40.4450242, -3.6109169 40.4450539, -3.6109297 40.4451018, -3.6107521 40.4451002))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3247246425, 3247246431, 3247246430, 3991081312, 3247246428, 3247246427, 3247246422, 3991082813, 3247246423, 3247246426, 3247246425]",,,,,,,Q26203266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318323418,,Plaza de los Gobelinos,"POLYGON ((-3.6109533 40.4460498, -3.6111845 40.4464491, -3.6111643 40.4464833, -3.6111085 40.4464833, -3.6107748 40.4461242, -3.6109533 40.4460498))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3247246444, 3247246450, 3247246454, 3247246453, 3247246445, 3247246444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,318323419,,Plaza del Párroco Luis Calleja,"POLYGON ((-3.6120189 40.4447297, -3.6121186 40.444885, -3.6121399 40.4449212, -3.6121109 40.4449308, -3.6119705 40.4449774, -3.6118369 40.4450216, -3.6116686 40.4450774, -3.611757 40.445238, -3.6117781 40.4452763, -3.611757 40.4452824, -3.6116075 40.4453305, -3.6114555 40.4453869, -3.6113291 40.4452195, -3.611571 40.4451379, -3.6114906 40.4449998, -3.6120189 40.4447297))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3247246419, 4405593932, 3247246421, 4405593930, 4405593928, 4405593924, 3247246424, 4405593923, 3247246429, 4405593916, 4405593912, 3247246434, 2726463173, 2726463171, 2726463179, 3247246419]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,319150793,kerb,,"POLYGON ((-3.6585072 40.423125, -3.6585134 40.4231717, -3.6585256 40.4232164, -3.6585389 40.4232588, -3.6585663 40.423361, -3.6585683 40.4233835, -3.6585688 40.4234108, -3.6585879 40.4234711, -3.6586019 40.4235622, -3.6586224 40.4236989, -3.6586515 40.4238984, -3.6586515 40.4239081, -3.6586536 40.4239176, -3.6587122 40.4241053, -3.6587543 40.4242354, -3.6587851 40.4243258, -3.6588312 40.4244587, -3.6588612 40.4245432, -3.658895 40.4246334, -3.6589164 40.4246896, -3.658947 40.4247545, -3.6589692 40.4247908, -3.6590032 40.4248326, -3.659047 40.4248753, -3.659084 40.4249124, -3.6591021 40.4249316, -3.6591071 40.4249406, -3.6591075 40.4249488, -3.6591054 40.4249572, -3.6591002 40.4249664, -3.6590495 40.4250141, -3.6590409 40.4250308, -3.6590467 40.4250584, -3.6590754 40.4252039, -3.659088 40.4252692, -3.6592725 40.4252395, -3.6592399 40.4250679, -3.6591834 40.4247657, -3.6591577 40.424748, -3.659063 40.4243427, -3.659014 40.4241036, -3.6589774 40.4238937, -3.6589035 40.4234264, -3.6588387 40.4230318, -3.6588105 40.4229281, -3.6587723 40.4227346, -3.6586892 40.4224393, -3.6586542 40.4223453, -3.6586302 40.4222882, -3.6586037 40.4222427, -3.6585605 40.4221788, -3.6585106 40.4221301, -3.6584674 40.4220922, -3.6584118 40.4220498, -3.6583604 40.4220198, -3.6583011 40.4219907, -3.6582365 40.4219643, -3.6581848 40.4219469, -3.6580873 40.4219236, -3.6579886 40.421908, -3.6578841 40.4219067, -3.6578339 40.4219084, -3.6577837 40.4219129, -3.6577138 40.4219241, -3.657638 40.4219438, -3.6575336 40.4219744, -3.6574742 40.4219943, -3.657472 40.4220002, -3.657294 40.4220922, -3.6572861 40.4220959, -3.6573361 40.4221222, -3.6573506 40.4221189, -3.6573756 40.4221151, -3.6574067 40.4221142, -3.6574622 40.4220938, -3.6575317 40.4220706, -3.6575841 40.4220553, -3.6576572 40.4220404, -3.6576999 40.4220297, -3.6577377 40.4220251, -3.6577761 40.4220232, -3.6578688 40.4220223, -3.6579188 40.422032, -3.6579358 40.4220339, -3.6580157 40.4220664, -3.6580956 40.4221235, -3.6581614 40.4221634, -3.6582467 40.422226, -3.6583059 40.4222715, -3.6583473 40.4223486, -3.6583839 40.4224228, -3.6583918 40.4224525, -3.6583937 40.4224669, -3.6584095 40.4225212, -3.6584125 40.4225528, -3.6584132 40.4225848, -3.6584186 40.4226284, -3.658426 40.4226692, -3.65844 40.4227862, -3.6584513 40.422855, -3.6584901 40.4229744, -3.6585072 40.423125))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3255593586, 3138911787, 3255593597, 3035343806, 3138911796, 3255593606, 3035343805, 3255593623, 3138510019, 3255593631, 3255593633, 3255593634, 319772586, 3255593638, 3035343815, 3255593641, 3255593654, 3255593663, 3035343824, 3138510041, 3255593676, 3138510043, 3255593684, 3035343826, 3255593692, 3035343828, 3255593697, 3255593699, 3138510048, 3035343829, 3255593706, 3138510050, 3138510052, 3035346533, 3035346535, 3035346534, 3035343831, 3035343825, 3138510042, 3035343816, 3035343814, 319772585, 3035343802, 3138509997, 319772584, 3138509992, 3255604996, 319772583, 3138509966, 3152978968, 3138509955, 3035343803, 3152978854, 3138509937, 3152978848, 319772582, 3152978841, 3138509930, 3152978834, 319772581, 3138509929, 3255604995, 3035343804, 3152978833, 319772580, 3139886167, 3152978846, 3138509932, 319772579, 3255592293, 3255592300, 3255592299, 3255592298, 3255592297, 3255592292, 3255592289, 3255592284, 3255592280, 3255592271, 3255592269, 3255592268, 3255592267, 3255592273, 3255592274, 3255592285, 3255592302, 3255592308, 3255592312, 3255592317, 3255592324, 3255592328, 3255592330, 3255592331, 3255592335, 3255592338, 3255592342, 3255592345, 3255592350, 3255592358, 3255593562, 3255593567, 3255593586]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
